ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
71236,Jeannie Longo-Ciprelli,F,37,164,48,France,FRA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Road Race, Individual",Gold
71236,Jeannie Longo-Ciprelli,F,37,164,48,France,FRA,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Women's Individual Time Trial,Silver
75814,Miguel Martinez,M,20,164,50,France,FRA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Mountainbike, Cross-Country",Bronze
81306,Olivier Guy Jacques Marie Moncelet,M,25,188,82,France,FRA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Fours,Silver
81359,Jean-Michel Monin,M,28,189,77,France,FRA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
81882,Francis Georges Henri Moreau,M,30,187,77,France,FRA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
81984,Sophie Michle Moresse-Pichot,F,34,174,63,France,FRA,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Women's epee, Team",Gold
93169,Marie-Jos Juliana Prec (Hontas-),F,28,180,60,France,FRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 200 metres,Gold
93169,Marie-Jos Juliana Prec (Hontas-),F,28,180,60,France,FRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 400 metres,Gold
95527,Lionel Plumenail,M,29,172,65,France,FRA,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's Foil, Individual",Silver
100106,Marie-Claire Restoux,F,28,167,54,France,FRA,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Half-Lightweight,Gold
102154,Jean-Christophe Andr Jrme Rolland,M,28,190,90,France,FRA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Pairs,Bronze
102971,Florian Georges Philippe Rousseau,M,22,182,84,France,FRA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's 1,000 metres Time Trial",Gold
114036,ric Claude Franois Srecki,M,32,193,88,France,FRA,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's epee, Team",Bronze
121518,Damien Michel Touya,M,21,185,80,France,FRA,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's Sabre, Individual",Bronze
121623,Stphane Andr Michel Traineau,M,29,192,98,France,FRA,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Half-Heavyweight,Bronze
125619,Bertrand Benot Marie Vecten,M,24,194,84,France,FRA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Fours,Silver
132240,"Abdelghani ""Ghani"" Yalouz",M,28,168,69,France,FRA,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Silver
4392,Marina Vyacheslavovna Anissina (-Dzhigurda),F,22,162,52,France-1,FRA,1998 Winter,1998,Winter,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze
7112,Nicolas Bal,M,19,180,73,France,FRA,1998 Winter,1998,Winter,Nagano,Nordic Combined,Nordic Combined Men's Team,Bronze
17872,Philippe Christophe Luciene Candeloro,M,25,170,60,France,FRA,1998 Winter,1998,Winter,Nagano,Figure Skating,Figure Skating Men's Singles,Bronze
23781,Jean-Luc Crtier,M,31,185,93,France,FRA,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Downhill,Gold
36490,Sbastien Edmond Foucras,M,26,173,69,France,FRA,1998 Winter,1998,Winter,Nagano,Freestyle Skiing,Freestyle Skiing Men's Aerials,Silver
43712,Sylvain Guillaume,M,29,171,61,France,FRA,1998 Winter,1998,Winter,Nagano,Nordic Combined,Nordic Combined Men's Team,Bronze
44228,Fabrice Jean-Marie Guy,M,29,173,63,France,FRA,1998 Winter,1998,Winter,Nagano,Nordic Combined,Nordic Combined Men's Team,Bronze
50171,Emmanuel Hostache,M,22,190,123,France,FRA,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,Bronze
67493,ric Le Chanony,M,29,198,106,France,FRA,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,Bronze
76142,Florence Masnada (-Aubonnet),F,29,176,69,France,FRA,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Downhill,Bronze
80156,Bruno Mingeon,M,30,180,90,France,FRA,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,Bronze
92782,Gwendal Peizerat,M,25,173,66,France-1,FRA,1998 Winter,1998,Winter,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze
101264,Max Robert,M,30,167,73,France,FRA,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,Bronze
103001,Ludovic Roux,M,18,181,63,France,FRA,1998 Winter,1998,Winter,Nagano,Nordic Combined,Nordic Combined Men's Team,Bronze
103216,Karine Martine Ruby,F,20,165,61,France,FRA,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Women's Giant Slalom,Gold
4207,Michel Andrieux,M,33,192,92,France,FRA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,Gold
5632,Brahim Asloum,M,21,165,48,France,FRA,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Flyweight,Gold
7303,Flicia Michele Sylviane Ballanger (-Vetu),F,29,168,70,France,FRA,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's Sprint,Gold
7303,Flicia Michele Sylviane Ballanger (-Vetu),F,29,168,70,France,FRA,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's 500 metres Time Trial,Gold
7815,Anne-Lise Bardet,F,30,169,58,France,FRA,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Bronze
9864,Larbi Ben Boudaoud,M,26,170,66,France,FRA,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Half-Lightweight,Silver
11057,Jean-Christophe Bette,M,22,186,72,France,FRA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
11484,Jim Bilba,M,32,198,99,France,FRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Silver
13106,Yann Bonato,M,28,201,95,France,FRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Silver
19827,Thibaud Chapelle,M,23,175,72,France,FRA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Double Sculls,Bronze
20734,Patrick Chila,M,30,180,73,France-1,FRA,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Men's Doubles,Bronze
22054,Marion Clignet,F,36,170,60,France,FRA,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",Silver
26960,Virginie Dedieu,F,21,164,52,France,FRA,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,Bronze
27507,Frdric Alain Demontfaucon,M,26,182,90,France,FRA,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Middleweight,Bronze
28088,Jean-Franois Di Martino,M,33,182,79,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's epee, Team",Silver
28098,Arnaud Laurent Di Pasquale,M,21,185,80,France,FRA,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Men's Singles,Bronze
28725,Makan Dioumassi,M,28,196,90,France,FRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Silver
29484,Xavier Elle Dorfman,M,27,182,71,France,FRA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
29718,David Douillet,M,31,196,125,France,FRA,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Heavyweight,Gold
30599,Franck Dumoulin,M,28,171,73,France,FRA,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Air Pistol, 10 metres",Gold
33282,Tony Estanguet,M,22,185,75,France,FRA,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Gold
34945,Jean-Nol Ferrari,M,26,187,87,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Foil, Team",Gold
35803,Laura lodie Flessel-Colovic,F,28,171,55,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Women's epee, Individual",Bronze
36040,Laurent Foirest,M,26,197,95,France,FRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Silver
37857,Thierry Gadou,M,31,205,105,France,FRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Silver
38293,Laurent Jacques Andr Gan,M,27,176,79,France,FRA,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Team Sprint,Gold
39031,Jean-Philippe Gatien,M,31,178,73,France-1,FRA,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Men's Doubles,Bronze
39506,Pascal Guy Gentil,M,27,198,95,France,FRA,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Men's Heavyweight,Bronze
42085,Matthieu Roger Jean Gourdain,M,26,179,77,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Sabre, Individual",Silver
42085,Matthieu Roger Jean Gourdain,M,26,179,77,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Sabre, Team",Silver
43670,Brigitte Guibal,F,29,170,58,France,FRA,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Silver
44240,Brice Emmanuel Guyart,M,19,186,75,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Foil, Team",Gold
48993,Yves Hocd,M,27,181,70,France,FRA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
56246,Cyril Julian,M,26,206,106,France,FRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Silver
67668,Cline Lebrun,F,24,169,77,France,FRA,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Half-Heavyweight,Silver
69300,Patrice Lhtellier,M,34,176,63,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Foil, Team",Gold
69811,Myriam Lignot,F,25,169,53,France,FRA,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,Bronze
71236,Jeannie Longo-Ciprelli,F,41,164,48,France,FRA,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's Individual Time Trial,Bronze
74699,Roxana Maracineanu,F,25,165,52,France,FRA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Backstroke,Silver
75814,Miguel Martinez,M,24,164,50,France,FRA,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Mountainbike, Cross-Country",Gold
87833,Hugues Obry,M,27,185,75,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's epee, Individual",Silver
87833,Hugues Obry,M,27,185,75,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's epee, Team",Silver
90842,Henry Crawford Palmer,M,29,208,105,France,FRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Silver
94887,Julien Pillet,M,22,184,75,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Sabre, Team",Silver
95527,Lionel Plumenail,M,33,172,65,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Foil, Team",Gold
96250,Laurent Porchier,M,32,178,70,France,FRA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
96533,ric Claude Jacques Poujade,M,28,174,61,France,FRA,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Pommelled Horse,Silver
98086,Delphine Jeanine Annie Racinet-Reau,F,26,171,72,France,FRA,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Women's Trap,Silver
100783,Antoine Roger Rigaudeau,M,28,198,102,France,FRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Silver
100997,Stphane Risacher,M,28,202,96,France,FRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Silver
102154,Jean-Christophe Andr Jrme Rolland,M,32,190,90,France,FRA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,Gold
102971,Florian Georges Philippe Rousseau,M,26,182,84,France,FRA,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Sprint,Silver
102971,Florian Georges Philippe Rousseau,M,26,182,84,France,FRA,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Keirin,Gold
102971,Florian Georges Philippe Rousseau,M,26,182,84,France,FRA,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Team Sprint,Gold
107941,Laurent Michel Sciarra,M,27,195,90,France,FRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Silver
108270,Cdric Thierry Sguin,M,27,174,75,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Sabre, Team",Silver
113176,Moustapha Sonko,M,28,192,92,France,FRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Silver
114036,ric Claude Franois Srecki,M,36,193,88,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's epee, Team",Silver
119801,Jrme Cdric Thomas,M,21,168,51,France,FRA,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Flyweight,Bronze
121488,Arnaud Pierre Armand Tournant,M,22,180,80,France,FRA,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Team Sprint,Gold
121493,Pascal Andr Jean Touron,M,27,176,70,France,FRA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Double Sculls,Bronze
121518,Damien Michel Touya,M,25,185,80,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Sabre, Team",Silver
121623,Stphane Andr Michel Traineau,M,33,192,98,France,FRA,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Half-Heavyweight,Bronze
125067,Sverine Anne-Marie Vandenhende,F,26,170,63,France,FRA,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Half-Middleweight,Gold
125343,Benjamin Gabriel Jean Varonian,M,20,168,65,France,FRA,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Horizontal Bar,Silver
129416,Frdric Jean Santo Weis,M,23,218,110,France,FRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Silver
3433,Sbastien Amiez,M,29,180,87,France,FRA,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Slalom,Silver
4392,Marina Vyacheslavovna Anissina (-Dzhigurda),F,26,162,52,France-1,FRA,2002 Winter,2002,Winter,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,Gold
12100,Isabelle Blanc,F,26,171,75,France,FRA,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Women's Parallel Giant Slalom,Gold
26993,Vincent Franois Marie Defrasne,M,24,174,63,France,FRA,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
39189,Richard Nicolas Gay,M,30,168,71,France,FRA,2002 Winter,2002,Winter,Salt Lake City,Freestyle Skiing,Freestyle Skiing Men's Moguls,Bronze
74987,Gilles Marguet,M,34,171,70,France,FRA,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
81568,Carole Montillet-Carles,F,28,164,73,France,FRA,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Downhill,Gold
92782,Gwendal Peizerat,M,29,173,66,France-1,FRA,2002 Winter,2002,Winter,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,Gold
93115,Laure Pequegnot,F,26,168,63,France,FRA,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Slalom,Silver
95722,Raphal Stphane Louis Poire,M,27,174,70,France,FRA,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,Silver
95722,Raphal Stphane Louis Poire,M,27,174,70,France,FRA,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
101263,Julien Robert,M,27,186,78,France,FRA,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
103216,Karine Martine Ruby,F,24,165,61,France,FRA,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Women's Parallel Giant Slalom,Silver
126358,Doriane Monique Vidal,F,25,168,56,France,FRA,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Women's Halfpipe,Silver
126365,Jean-Pierre Andr Vidal,M,24,175,80,France,FRA,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Slalom,Gold
583,Julien Absalon,M,23,180,68,France,FRA,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Mountainbike, Cross-Country",Gold
5306,Christine Arron,F,30,177,64,France,FRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
8848,Myriam milie Baverel,F,23,174,70,France,FRA,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Women's Heavyweight,Silver
12867,ric Boisse,M,24,180,70,France,FRA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's epee, Team",Gold
12886,Arnaud Boiteau,M,30,185,76,France,FRA,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
14106,Mickal Stphane Bourgain,M,24,181,77,France,FRA,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Team Sprint,Bronze
23466,Didier Courrges,M,44,171,65,France,FRA,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
25269,Sarah Delphine lonore Daninthe,F,24,172,69,France,FRA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Women's epee, Team",Bronze
30298,Hugues Duboscq,M,22,191,84,France,FRA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Breaststroke,Bronze
30447,Frdric Dufour,M,28,178,71,France,FRA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Double Sculls,Silver
33282,Tony Estanguet,M,26,185,75,France,FRA,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Gold
34562,Sylviane Flix,F,26,174,58,France,FRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
35269,Solenne Nadge Figus (-Saint Marie),F,25,178,59,France,FRA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Freestyle,Bronze
35803,Laura lodie Flessel-Colovic,F,32,171,55,France,FRA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Women's epee, Individual",Silver
35803,Laura lodie Flessel-Colovic,F,32,171,55,France,FRA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Women's epee, Team",Bronze
38293,Laurent Jacques Andr Gan,M,31,176,79,France,FRA,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Team Sprint,Bronze
39506,Pascal Guy Gentil,M,31,198,95,France,FRA,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Men's Heavyweight,Bronze
41353,Anna Gomis,F,30,158,55,France,FRA,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Women's Lightweight, Freestyle",Bronze
44240,Brice Emmanuel Guyart,M,23,186,75,France,FRA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's Foil, Individual",Gold
46009,Adrien Hardy,M,26,197,87,France,FRA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Double Sculls,Gold
51174,Muriel Hurtis-Houairi,F,25,180,68,France,FRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
54120,Fabrice Jeannet,M,23,193,85,France,FRA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's epee, Team",Gold
54122,Jrme Jeannet,M,27,190,85,France,FRA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's epee, Team",Gold
55994,Frdrique Chantal Marthe Jossinet,F,28,160,48,France,FRA,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Extra-Lightweight,Silver
58444,Naman Keta (Benzama-),M,26,196,86,France,FRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 400 metres Hurdles,Bronze
60643,Hajnalka Kiraly-Picot,F,33,169,55,France,FRA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Women's epee, Team",Bronze
67539,milie Le Pennec,F,16,150,37,France,FRA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Uneven Bars,Gold
68275,Fabien Lefvre,M,22,178,70,France,FRA,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Bronze
68338,Lise Christiane Rene Legrand (Golliot-),F,27,170,63,France,FRA,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Women's Middleweight, Freestyle",Bronze
72592,Cdric Vincent Simon Lyard,M,32,172,66,France,FRA,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
74295,Laure Manaudou,F,17,180,69,France,FRA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 400 metres Freestyle,Gold
74295,Laure Manaudou,F,17,180,69,France,FRA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 800 metres Freestyle,Silver
74295,Laure Manaudou,F,17,180,69,France,FRA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Backstroke,Bronze
74401,Vronique Mang,F,19,173,59,France,FRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
76840,Amlie Simone Mauresmo,F,25,175,69,France,FRA,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Singles,Silver
78947,Faustine Lucie Merret,F,26,163,54,France,FRA,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's Windsurfer,Gold
79111,Malia Metella,F,22,175,67,France,FRA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 50 metres Freestyle,Silver
86527,Maureen Roxane Nelly Nisima,F,23,165,63,France,FRA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Women's epee, Individual",Bronze
86527,Maureen Roxane Nelly Nisima,F,23,165,63,France,FRA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Women's epee, Team",Bronze
87833,Hugues Obry,M,31,185,75,France,FRA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's epee, Team",Gold
93717,Benot Pierre Peschier,M,24,177,75,France,FRA,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Gold
94887,Julien Pillet,M,26,184,75,France,FRA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's Sabre, Team",Gold
98605,Pascal Rambeau,M,32,194,100,France,FRA,2004 Summer,2004,Summer,Athina,Sailing,Sailing Men's Two Person Keelboat,Bronze
102010,Xavier Charles Ren Rohart,M,36,188,100,France,FRA,2004 Summer,2004,Summer,Athina,Sailing,Sailing Men's Two Person Keelboat,Bronze
119416,Jean Georges Marie Teulre,M,50,169,65,France,FRA,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
119801,Jrme Cdric Thomas,M,25,168,51,France,FRA,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Flyweight,Silver
121488,Arnaud Pierre Armand Tournant,M,26,180,80,France,FRA,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's 1,000 metres Time Trial",Silver
121488,Arnaud Pierre Armand Tournant,M,26,180,80,France,FRA,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Team Sprint,Bronze
121493,Pascal Andr Jean Touron,M,31,176,70,France,FRA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Double Sculls,Silver
121518,Damien Michel Touya,M,29,185,80,France,FRA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's Sabre, Team",Gold
121519,Gal Touya,M,30,184,76,France,FRA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's Sabre, Team",Gold
121521,Nicolas Jean Denis Touzaint,M,24,174,60,France,FRA,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
126437,Sbastien Jean Servais Vielledent,M,27,190,85,France,FRA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Double Sculls,Gold
6930,Sandrine Bailly,F,26,172,58,France,FRA,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Bronze
8849,Florence  Andre Isabelle Baverel-Robert,F,31,167,60,France,FRA,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Gold
8849,Florence  Andre Isabelle Baverel-Robert,F,31,167,60,France,FRA,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Bronze
9118,Sylvie Becaert,F,30,166,54,France,FRA,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Bronze
17927,Ferrol Cannard,M,27,184,80,France,FRA,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
20342,Jol Georges Chenal Jacquet,M,32,177,78,France,FRA,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Silver
25399,Roddy Darragon,M,22,183,79,France,FRA,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's Sprint,Silver
26346,Paul-Henri Philippe Emmanuel De Le Rue,M,21,176,82,France,FRA,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Men's Boardercross,Bronze
26993,Vincent Franois Marie Defrasne,M,28,174,63,France,FRA,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,Gold
26993,Vincent Franois Marie Defrasne,M,28,174,63,France,FRA,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
27558,Antoine Dnriaz,M,29,189,97,France,FRA,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Downhill,Gold
66597,Sandra Laoura,F,25,167,60,France,FRA,2006 Winter,2006,Winter,Torino,Freestyle Skiing,Freestyle Skiing Women's Moguls,Bronze
93244,Delphyne Peretto,F,24,170,56,France,FRA,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Bronze
95722,Raphal Stphane Louis Poire,M,31,174,70,France,FRA,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
101263,Julien Robert,M,31,186,78,France,FRA,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
73,Luc Abalo,M,23,182,86,France,FRA,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Gold
